Sentence;Expected Annotations;Predicted Annotations;Precision;Recall;F1 Score
"Nude bearded Heracles standing facing, head right, holding club in right hand, lion skin over left arm and apple of the Hesperides in left hand; at right, serpent Ladon coiling around tree, at right, Hesperide standing facing, head left.";[('Heracles', 'PERSON', 'holding', 'club', 'OBJECT'), ('Heracles', 'PERSON', 'holding', 'lion skin', 'OBJECT'), ('Heracles', 'PERSON', 'holding', 'apple', 'PLANT'), ('serpent', 'ANIMAL', 'coiling', 'tree', 'PLANT')];[('Heracles', 'PERSON', 'holding', 'club', 'OBJECT'), ('Heracles', 'PERSON', 'holding', 'apple', 'PLANT'), ('serpent', 'ANIMAL', 'coiling', 'tree', 'PLANT')];1.0;0.75;0.8571428571428571
"Tower Tyche seated_on left on rock, holding corn in right hand, leftresting_on on rock; to right, behind her, cornucopia; to left, at foot, river-god swimming, left. Border of dots.";[('Tyche', 'PERSON', 'seated_on', 'rock', 'OBJECT'), ('Tyche', 'PERSON', 'holding', 'corn', 'PLANT'), ('Tyche', 'PERSON', 'resting_on', 'rock', 'OBJECT')];[('Tyche', 'PERSON', 'resting_on', 'rock', 'OBJECT'), ('Tyche', 'PERSON', 'holding', 'corn', 'PLANT'), ('Tyche', 'PERSON', 'resting_on', 'rock', 'OBJECT')];1.0;0.6666666666666666;0.8
Radiate emperor Elagabalus in military attire standing facing, head left, wearing cuirass, fluttering paludamentum and boot, holding patera in outstretched right hand over lighted altar, leftresting_on on scepter. Ground line. Border of dots.;[('Elagabalus', 'PERSON', 'wearing', 'cuirass', 'OBJECT'), ('Elagabalus', 'PERSON', 'wearing', 'paludamentum', 'OBJECT'), ('Elagabalus', 'PERSON', 'holding', 'patera', 'OBJECT')];[('Elagabalus', 'PERSON', 'wearing', 'cuirass', 'OBJECT'), ('Elagabalus', 'PERSON', 'wearing', 'paludamentum', 'OBJECT'), ('Elagabalus', 'PERSON', 'wearing', 'boot', 'OBJECT'), ('Elagabalus', 'PERSON', 'holding', 'patera', 'OBJECT')];0.75;1.0;0.8571428571428571
"Two emperor Caracalla and Geta standing facing each other, grasping right hand over a prize crown with a branch; each wearing toga and holding a scroll in left hand.";[('Caracalla', 'PERSON', 'wearing', 'toga', 'OBJECT'), ('Caracalla', 'PERSON', 'holding', 'scroll', 'OBJECT'), ('Geta', 'PERSON', 'wearing', 'toga', 'OBJECT'), ('Geta', 'PERSON', 'holding', 'scroll', 'OBJECT')];[('Caracalla', 'PERSON', 'wearing', 'toga', 'OBJECT'), ('Caracalla', 'PERSON', 'holding', 'scroll', 'OBJECT'), ('Geta', 'PERSON', 'wearing', 'toga', 'OBJECT'), ('Geta', 'PERSON', 'holding', 'scroll', 'OBJECT')];1.0;1.0;1.0
Athena standing facing, head left, wearing Corinthian helmet, holding Nike in outstretched right hand and spear in left arm.;[('Athena', 'PERSON', 'wearing', 'helmet', 'OBJECT'), ('Athena', 'PERSON', 'holding', 'Nike', 'PERSON'), ('Athena', 'PERSON', 'holding', 'spear', 'OBJECT')];[('Athena', 'PERSON', 'wearing', 'helmet', 'OBJECT'), ('Athena', 'PERSON', 'holding', 'Nike', 'PERSON'), ('Athena', 'PERSON', 'holding', 'spear', 'OBJECT')];1.0;1.0;1.0
Rhoemetalces I receiving shield.;[('Rhoemetalces I', 'PERSON', 'receiving', 'shield', 'OBJECT')];[('Rhoemetalces I', 'PERSON', 'receiving', 'shield', 'OBJECT')];1.0;1.0;1.0
Wing Nike advancing left, holding wreath in outstretched right hand and branch in left arm. Ground line. Border of dots.;[('Nemesis', 'PERSON', 'holding', 'wreath', 'OBJECT'), ('Nemesis', 'PERSON', 'holding', 'palm branch', 'OBJECT')];[('Nike', 'PERSON', 'holding', 'wreath', 'OBJECT')];0.0;0.0;0.0
"Nude Heracles seated_on left on rock covered with lion skin, extending right hand, resting left arm on rock; between his legs, club.";[('Heracles', 'PERSON', 'seated_on', 'rock', 'OBJECT'), ('rock', 'OBJECT', 'wearing', 'lion skin', 'OBJECT'), ('Heracles', 'PERSON', 'resting_on', 'rock', 'OBJECT')];[('Heracles', 'PERSON', 'resting_on', 'rock', 'OBJECT'), ('Heracles', 'PERSON', 'resting_on', 'rock', 'OBJECT'), ('rock', 'OBJECT', 'wearing', 'lion skin', 'OBJECT'), ('rock', 'OBJECT', 'wearing', 'lion skin', 'OBJECT')];1.0;0.6666666666666666;0.8
"Apollo and Artemis facing each other and grasping hand; to left, Apollo standing right, seen from behind, holding laurel branch in lowered left hand; to right Artemis, standing left, wearing a short chiton and boot, holding a bow in left arm; lighted altar between them.";[('Apollo', 'PERSON', 'holding', 'laurel branch', 'OBJECT'), ('Artemis', 'PERSON', 'wearing', 'chiton', 'OBJECT'), ('Artemis', 'PERSON', 'wearing', 'boot', 'OBJECT'), ('Artemis', 'PERSON', 'holding', 'bow', 'OBJECT')];[('Apollo', 'PERSON', 'holding', 'bow', 'OBJECT'), ('Artemis', 'PERSON', 'wearing', 'chiton', 'OBJECT'), ('Artemis', 'PERSON', 'wearing', 'boot', 'OBJECT'), ('Artemis', 'PERSON', 'holding', 'bow', 'OBJECT'), ('Apollo', 'PERSON', 'holding', 'laurel branch', 'OBJECT'), ('Artemis', 'PERSON', 'wearing', 'chiton', 'OBJECT'), ('Artemis', 'PERSON', 'wearing', 'boot', 'OBJECT')];0.8;1.0;0.888888888888889
"The three Charis or nymph standing, nude; left facing, head left, middle from the back, head right, right facing, head right; holding each others shoulder; left nymph holding in right hand long fillet and right in left hand.";[('Charis', 'PERSON', 'holding', 'fillet', 'OBJECT')];[];0.0;0.0;0.0
Nude Dionysus standing facing, head left, holding bunch of grape in right hand and two spear in left arm. Short ground line.;[('Dionysus', 'PERSON', 'holding', 'grape', 'PLANT'), ('Dionysus', 'PERSON', 'holding', 'spear', 'OBJECT')];[('Dionysus', 'PERSON', 'holding', 'grape', 'PLANT'), ('Dionysus', 'PERSON', 'holding', 'spear', 'OBJECT')];1.0;1.0;1.0
Nude Heracles standing facing, head left, resting right hand on club, left hand on hip, holding lion skin in left arm.;[('Heracles', 'PERSON', 'resting_on', 'club', 'OBJECT'), ('Heracles', 'PERSON', 'holding', 'lion skin', 'OBJECT')];[('Heracles', 'PERSON', 'resting_on', 'club', 'OBJECT'), ('Heracles', 'PERSON', 'holding', 'lion skin', 'OBJECT')];1.0;1.0;1.0
"Nemesis Aequitas standing facing, head left, holding scales in right hand, cubit role and ribbon in left arm; at her foot, wheel. Border of dots.";[('Nemesis', 'PERSON', 'holding', 'scales', 'OBJECT'), ('Nemesis', 'PERSON', 'holding', 'cubit role', 'OBJECT'), ('Nemesis', 'PERSON', 'holding', 'ribbon', 'OBJECT')];[('Nemesis', 'PERSON', 'holding', 'scales', 'OBJECT'), ('Nemesis', 'PERSON', 'holding', 'cubit role', 'OBJECT'), ('Nemesis', 'PERSON', 'holding', 'ribbon', 'OBJECT')];1.0;1.0;1.0
Athena standing facing, head left, wearing helmet and long garment, holding long scepter in right hand and leftresting_on onshield. Ground line. Border of dots.;[('Athena', 'PERSON', 'wearing', 'helmet', 'OBJECT'), ('Athena', 'PERSON', 'wearing', 'garment', 'OBJECT'), ('Athena', 'PERSON', 'holding', 'scepter', 'OBJECT')];[('Athena', 'PERSON', 'wearing', 'helmet', 'OBJECT'), ('Athena', 'PERSON', 'wearing', 'garment', 'OBJECT'), ('Athena', 'PERSON', 'holding', 'scepter', 'OBJECT')];1.0;1.0;1.0
"Emperor Geta in military attire standing left, holding spear and parazonium, left foot on prora; in front, Nike, crowning emperor, holding branch.";[('Geta', 'PERSON', 'holding', 'spear', 'OBJECT'), ('Geta', 'PERSON', 'holding', 'parazonium', 'OBJECT'), ('Nike', 'PERSON', 'crowning', 'emperor', 'PERSON'), ('Nike', 'PERSON', 'holding', 'palm branch', 'OBJECT')];[('Geta', 'PERSON', 'holding', 'spear', 'OBJECT'), ('Geta', 'PERSON', 'holding', 'parazonium', 'OBJECT'), ('Nike', 'PERSON', 'crowning', 'emperor', 'PERSON')];1.0;0.75;0.8571428571428571
Veil Demeter seated_on left cista mystica with half-open lid, out of which serpent creeps right, wearing corn wreath, holding a poppy between two corn in right hand, leftresting_on on long torch. Border of dots.;[('Demeter', 'PERSON', 'wearing', 'corn wreath', 'OBJECT'), ('Demeter', 'PERSON', 'holding', 'poppy', 'PLANT'), ('Demeter', 'PERSON', 'resting_on', 'torch', 'OBJECT')];[('Demeter', 'PERSON', 'wearing', 'corn wreath', 'OBJECT'), ('Demeter', 'PERSON', 'holding', 'poppy', 'PLANT'), ('Demeter', 'PERSON', 'holding', 'corn', 'PLANT'), ('Demeter', 'PERSON', 'resting_on', 'torch', 'OBJECT')];0.75;1.0;0.8571428571428571
"Cybele throne left, wearing kalathos and long garment, holding patera in outstretched right hand, left armresting_on on tympanon; at her foot, two lion seated_on, left. Ground line. Border of dots.";[('Cybele', 'PERSON', 'wearing', 'kalathos', 'OBJECT'), ('Cybele', 'PERSON', 'wearing', 'garment', 'OBJECT'), ('Cybele', 'PERSON', 'holding', 'patera', 'OBJECT'), ('Cybele', 'PERSON', 'resting_on', 'tympanon', 'OBJECT')];[('Cybele', 'PERSON', 'wearing', 'kalathos', 'OBJECT'), ('Cybele', 'PERSON', 'wearing', 'garment', 'OBJECT'), ('Cybele', 'PERSON', 'holding', 'patera', 'OBJECT'), ('Cybele', 'PERSON', 'resting_on', 'tympanon', 'OBJECT')];1.0;1.0;1.0
Apollo holding shield.;[('Apollo', 'PERSON', 'holding', 'shield', 'OBJECT')];[];0.0;0.0;0.0
"Wreath bust of Caracalla, right, seen from front, wearing cuirass, holding spear in left hand over left shoulder; on breastplate gorgoneion. Border of dots.";[('Caracalla', 'PERSON', 'wearing', 'cuirass', 'OBJECT'), ('Caracalla', 'PERSON', 'holding', 'spear', 'OBJECT')];[('Caracalla', 'PERSON', 'wearing', 'cuirass', 'OBJECT'), ('Caracalla', 'PERSON', 'holding', 'spear', 'OBJECT')];1.0;1.0;1.0
Wing Nike standing facing, head left, holding wreath in outstretched right hand and branch in lowered left arm. Ground line. Border of dots.;[('Nike', 'PERSON', 'holding', 'wreath', 'OBJECT'), ('Nike', 'PERSON', 'holding', 'palm branch', 'OBJECT')];[('Nike', 'PERSON', 'holding', 'wreath', 'OBJECT')];1.0;0.5;0.6666666666666666
Veil Demeter seated_on left on rock, holding two corn in outstretched right hand, leftresting_on on long torch. Ground line. Border of dots.;[('Demeter', 'PERSON', 'holding', 'corn', 'PLANT'), ('Demeter', 'PERSON', 'resting_on', 'torch', 'OBJECT')];[('Demeter', 'PERSON', 'seated_on', 'rock', 'OBJECT'), ('Demeter', 'PERSON', 'holding', 'corn', 'PLANT'), ('Demeter', 'PERSON', 'resting_on', 'torch', 'OBJECT')];0.6666666666666666;1.0;0.8
Apollo standing left, holding patera and two arrow, resting left arm on column.;[('Apollo', 'PERSON', 'holding', 'patera', 'OBJECT'), ('Apollo', 'PERSON', 'holding', 'arrow', 'OBJECT')];[('Apollo', 'PERSON', 'holding', 'patera', 'OBJECT'), ('Apollo', 'PERSON', 'holding', 'arrow', 'OBJECT')];1.0;1.0;1.0
Dionysus seated_on on panther advancing left, holding cantharus in right hand and filleted thyrsus in left arm. Ground line.;[('Dionysus', 'PERSON', 'seated_on', 'panther', 'ANIMAL'), ('Dionysus', 'PERSON', 'holding', 'cantharus', 'OBJECT'), ('Dionysus', 'PERSON', 'holding', 'thyrsus', 'OBJECT')];[('Dionysus', 'PERSON', 'seated_on', 'panther', 'ANIMAL'), ('Dionysus', 'PERSON', 'holding', 'cantharus', 'OBJECT'), ('Dionysus', 'PERSON', 'holding', 'thyrsus', 'OBJECT')];1.0;1.0;1.0
"Two emperor Caracalla and Geta standing facing each other, grasping right hand; each wearing toga, holding a scroll in left hand. Ground line. Border of dots.";[('Caracalla', 'PERSON', 'wearing', 'toga', 'OBJECT'), ('Caracalla', 'PERSON', 'holding', 'scroll', 'OBJECT'), ('Geta', 'PERSON', 'wearing', 'toga', 'OBJECT'), ('Geta', 'PERSON', 'holding', 'scroll', 'OBJECT')];[('Caracalla', 'PERSON', 'wearing', 'toga', 'OBJECT'), ('Caracalla', 'PERSON', 'holding', 'scroll', 'OBJECT'), ('Geta', 'PERSON', 'wearing', 'toga', 'OBJECT'), ('Geta', 'PERSON', 'holding', 'scroll', 'OBJECT')];1.0;1.0;1.0
"Tower Tyche seated_on left on rock, holding corn in right hand, leftresting_on on rock; to right, behind her, cornucopia; to left, at foot, river-god swimming, left. Border of dots.";[('Tyche', 'PERSON', 'seated_on', 'rock', 'OBJECT'), ('Tyche', 'PERSON', 'holding', 'corn', 'PLANT'), ('Tyche', 'PERSON', 'resting_on', 'rock', 'OBJECT')];[('Tyche', 'PERSON', 'resting_on', 'rock', 'OBJECT'), ('Tyche', 'PERSON', 'holding', 'corn', 'PLANT'), ('Tyche', 'PERSON', 'resting_on', 'rock', 'OBJECT')];1.0;0.6666666666666666;0.8
Rhoemetalces Iresting_on on shield.;[('Rhoemetalces I', 'PERSON', 'resting_on', 'shield', 'OBJECT')];[];0.0;0.0;0.0
Asclepius standing facing, head left, holding serpent staff in right hand. Ground line. Linear border.;[('Asclepius', 'PERSON', 'holding', 'serpent staff', 'OBJECT')];[('Asclepius', 'PERSON', 'holding', 'serpent staff', 'OBJECT')];1.0;1.0;1.0
Athena advancing left, wearing helmet and long fluttering chiton, holding laurel branch in right hand, spear and shield in left hand. Ground line. Border of dots.;[('Athena', 'PERSON', 'wearing', 'helmet', 'OBJECT'), ('Athena', 'PERSON', 'wearing', 'chiton', 'OBJECT'), ('Athena', 'PERSON', 'holding', 'laurel branch', 'OBJECT'), ('Athena', 'PERSON', 'holding', 'spear', 'OBJECT'), ('Athena', 'PERSON', 'holding', 'shield', 'OBJECT')];[('Athena', 'PERSON', 'wearing', 'helmet', 'OBJECT'), ('Athena', 'PERSON', 'wearing', 'chiton', 'OBJECT'), ('Athena', 'PERSON', 'holding', 'laurel branch', 'OBJECT'), ('Athena', 'PERSON', 'holding', 'spear', 'OBJECT'), ('Athena', 'PERSON', 'holding', 'shield', 'OBJECT')];1.0;1.0;1.0
Domitian feeding dolphin.;[('Domitian', 'PERSON', 'feeding', 'dolphin', 'ANIMAL')];[];0.0;0.0;0.0
Wreath bust of youthful Caracalla, right, seen from front, wearing cuirass and paludamentum. Border of dots.;[('Caracalla', 'PERSON', 'wearing', 'cuirass', 'OBJECT'), ('Caracalla', 'PERSON', 'wearing', 'paludamentum', 'OBJECT')];[('Caracalla', 'PERSON', 'wearing', 'cuirass', 'OBJECT'), ('Caracalla', 'PERSON', 'wearing', 'paludamentum', 'OBJECT')];1.0;1.0;1.0
"Nude bearded Heracles advancing right, lion skin over left shoulder, carying the Erymanthian Boar over left shoulder; at right, Eurystheus standing left in a pithos, begging with raised arm. Ground line. Border of dots.";[('Heracles', 'PERSON', 'holding', 'Erymanthian Boar', 'ANIMAL')];[('Heracles', 'PERSON', 'holding', 'Erymanthian Boar', 'ANIMAL')];1.0;1.0;1.0
Jugate draped bust of Serapis, wearing wreath kalathos, and of Isis, wearing lotus, right.;[('Serapis', 'PERSON', 'wearing', 'kalathos', 'OBJECT'), ('Isis', 'PERSON', 'wearing', 'lotus', 'PLANT')];[('Serapis', 'PERSON', 'wearing', 'kalathos', 'OBJECT'), ('Serapis', 'PERSON', 'wearing', 'lotus', 'PLANT'), ('Isis', 'PERSON', 'wearing', 'kalathos', 'OBJECT')];0.3333333333333333;0.5;0.4
Aequitasresting_on on water urn.;[('Aequitas', 'PERSON', 'resting_on', 'water urn', 'OBJECT')];[];0.0;0.0;0.0
"Prow with naval ram, right; on top, emperor Marcus Aurelius standing right on base, holding spear in right arm, extending left hand; below, dolphin swimming right.";[('Marcus Aurelius', 'PERSON', 'standing', 'base', 'OBJECT'), ('Marcus Aurelius', 'PERSON', 'holding', 'spear', 'OBJECT')];[('Marcus Aurelius', 'PERSON', 'standing', 'base', 'OBJECT'), ('Marcus Aurelius', 'PERSON', 'holding', 'spear', 'OBJECT')];1.0;1.0;1.0
"Artemis standing facing, wearing long garment, holding bow in raised left hand, feeding deer, standing left, from branch in right hand; all within incuse square.";[('Artemis', 'PERSON', 'wearing', 'garment', 'OBJECT'), ('Artemis', 'PERSON', 'holding', 'bow', 'OBJECT')];[('Artemis', 'PERSON', 'wearing', 'garment', 'OBJECT'), ('Artemis', 'PERSON', 'holding', 'bow', 'OBJECT')];1.0;1.0;1.0
Wreath bust of Gordian, left, wearing cuirass and paludamentum, holding spear in right hand and shield decorated with eagle on left arm. Border of dots.;[('Gordian', 'PERSON', 'wearing', 'cuirass', 'OBJECT'), ('Gordian', 'PERSON', 'wearing', 'paludamentum', 'OBJECT'), ('Gordian', 'PERSON', 'holding', 'spear', 'OBJECT'), ('Gordian', 'PERSON', 'holding', 'shield', 'OBJECT')];[('Gordian', 'PERSON', 'wearing', 'cuirass', 'OBJECT'), ('Gordian', 'PERSON', 'wearing', 'paludamentum', 'OBJECT'), ('Gordian', 'PERSON', 'holding', 'spear', 'OBJECT'), ('Gordian', 'PERSON', 'holding', 'shield', 'OBJECT')];1.0;1.0;1.0
Apollo Bonus Eventus standing facing, head left, holding patera in outstretched right hand over lighted altar and laurel branch in left hand.;[('Apollo', 'PERSON', 'holding', 'patera', 'OBJECT'), ('Apollo', 'PERSON', 'holding', 'laurel branch', 'OBJECT'), ('Bonus Eventus', 'PERSON', 'holding', 'patera', 'OBJECT'), ('Bonus Eventus', 'PERSON', 'holding', 'laurel branch', 'OBJECT')];[('Apollo', 'PERSON', 'holding', 'patera', 'OBJECT'), ('Apollo', 'PERSON', 'holding', 'laurel branch', 'OBJECT'), ('Bonus Eventus', 'PERSON', 'holding', 'patera', 'OBJECT')];1.0;0.75;0.8571428571428571
Bare-headed bust of youthful, lightly bearded Marcus Aurelius, right, wearing paludamentum.;[('Marcus Aurelius', 'PERSON', 'wearing', 'paludamentum', 'OBJECT')];[('Marcus Aurelius', 'PERSON', 'wearing', 'paludamentum', 'OBJECT')];1.0;1.0;1.0
Nike standing left, holding wreath in extended right hand and stylis in left arm.;[('Nike', 'PERSON', 'holding', 'wreath', 'OBJECT')];[('Nike', 'PERSON', 'holding', 'wreath', 'OBJECT')];1.0;1.0;1.0
"Nude bearded Heracles advancing right, holding lion skin over left arm, a bow in left hand and club in raised right hand, a quiver at his back; to right, scallop. Ground line. All within a shallow incuse square.";[('Heracles', 'PERSON', 'holding', 'lion skin', 'OBJECT'), ('Heracles', 'PERSON', 'holding', 'bow', 'OBJECT'), ('Heracles', 'PERSON', 'holding', 'club', 'OBJECT')];[('Heracles', 'PERSON', 'holding', 'lion skin', 'OBJECT'), ('Heracles', 'PERSON', 'holding', 'bow', 'OBJECT'), ('Heracles', 'PERSON', 'holding', 'club', 'OBJECT')];1.0;1.0;1.0
Athena standing right, holding in her raised right hand a thunderbolt and in her outstretched left arm a shield.;[('Athena', 'PERSON', 'holding', 'thunderbolt', 'OBJECT'), ('Athena', 'PERSON', 'holding', 'shield', 'OBJECT')];[('Athena', 'PERSON', 'holding', 'thunderbolt', 'OBJECT'), ('Athena', 'PERSON', 'holding', 'shield', 'OBJECT')];1.0;1.0;1.0
Seleucus I holding jar.;[('Seleucus I', 'PERSON', 'holding', 'jar', 'OBJECT')];[('Seleucus I', 'PERSON', 'holding', 'jar', 'OBJECT')];1.0;1.0;1.0
Tower Cybele seated_on left, on lion prancing right, holding tympanon in right hand, leftresting_on on long scepter.;[('Cybele', 'PERSON', 'seated_on', 'lion', 'ANIMAL'), ('Cybele', 'PERSON', 'holding', 'tympanon', 'OBJECT'), ('Cybele', 'PERSON', 'resting_on', 'scepter', 'OBJECT')];[('Cybele', 'PERSON', 'seated_on', 'lion', 'ANIMAL'), ('Cybele', 'PERSON', 'holding', 'tympanon', 'OBJECT'), ('Cybele', 'PERSON', 'resting_on', 'scepter', 'OBJECT')];1.0;1.0;1.0
Domitian holding jar.;[('Domitian', 'PERSON', 'holding', 'jar', 'OBJECT')];[];0.0;0.0;0.0
Ares receiving apple.;[('Ares', 'PERSON', 'receiving', 'apple', 'PLANT')];[('Ares', 'PERSON', 'receiving', 'apple', 'PLANT')];1.0;1.0;1.0
Seleucus I wearing cuirass.;[('Seleucus I', 'PERSON', 'wearing', 'cuirass', 'OBJECT')];[('Seleucus I', 'PERSON', 'wearing', 'cuirass', 'OBJECT')];1.0;1.0;1.0
Tyche standing facing, head left, wearing long garment, holding globe in right hand and rudder downwards in left hand. Border of dots.;[('Tyche', 'PERSON', 'wearing', 'garment', 'OBJECT'), ('Tyche', 'PERSON', 'holding', 'globe', 'OBJECT'), ('Tyche', 'PERSON', 'holding', 'rudder', 'OBJECT')];[('Tyche', 'PERSON', 'wearing', 'garment', 'OBJECT'), ('Tyche', 'PERSON', 'holding', 'globe', 'OBJECT'), ('Tyche', 'PERSON', 'holding', 'rudder', 'OBJECT')];1.0;1.0;1.0
Emperor Severus Alexander standing facing, head left, wearing cuirass, fluttering paludamentum and boot, holding patera in outstretched right hand and scepter in left handE.;[('Severus Alexander', 'PERSON', 'wearing', 'cuirass', 'OBJECT'), ('Severus Alexander', 'PERSON', 'wearing', 'paludamentum', 'OBJECT'), ('Severus Alexander', 'PERSON', 'wearing', 'boot', 'OBJECT'), ('Severus Alexander', 'PERSON', 'holding', 'patera', 'OBJECT'), ('Severus Alexander', 'PERSON', 'holding', 'scepter', 'OBJECT')];[('Severus Alexander', 'PERSON', 'wearing', 'cuirass', 'OBJECT'), ('Severus Alexander', 'PERSON', 'wearing', 'paludamentum', 'OBJECT'), ('Severus Alexander', 'PERSON', 'wearing', 'boot', 'OBJECT'), ('Severus Alexander', 'PERSON', 'holding', 'patera', 'OBJECT'), ('Severus Alexander', 'PERSON', 'holding', 'scepter', 'OBJECT')];1.0;1.0;1.0
"Banquet scene; man figure resting_on left on kline, placing his right hand on the left shoulder of a woman figure seated_on to right on the left edge of the kline, which has a three-legged table under it to right and two ornated legs to left, right leg with a twisted band around; in the left background, a tree upon which hangs a cuirass and beneath which man stands facing, head right, in short chiton placing his right hand on amphora to left; in the right background, forepart of a horse advancing left, lifting left hoof; in upper central field, shield.";[('figure', 'PERSON', 'resting_on', 'kline', 'OBJECT'), ('figure', 'PERSON', 'seated_on', 'kline', 'OBJECT')];[('figure', 'PERSON', 'seated_on', 'kline', 'OBJECT'), ('figure', 'PERSON', 'seated_on', 'kline', 'OBJECT'), ('figure', 'PERSON', 'seated_on', 'kline', 'OBJECT')];1.0;0.5;0.6666666666666666
